stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_accesible
499,3333,Stuart Ave + Central Ave,,40.685707,-73.715019,,,,,,
500,3338,Stuart Ave Opp Law St,,40.686512,-73.717724,,,,,,
501,3337,Stuart Ave Opp  Henry St,,40.686947,-73.719424,,,,,,
502,3340,Stuart Ave Opp  William St,,40.68758,-73.721006,,,,,,
503,3335,Stuart Ave + Elmont Rd,,40.687746,-73.722929,,,,,,
504,646,Elmont Rd +  Linden Blvd,,40.689496,-73.721624,,,,,,
505,651,Elmont Rd + 116TH  Rd.,,40.692134,-73.71959,,,,,,
506,656,Elmont Rd + D.Broadway(St Boniface),,40.694246,-73.717454,,,,,,
507,658,Elmont Rd Opp  Village Ave,,40.696381,-73.715903,,,,,,
508,648,Elmont Rd +Opp Cerenzia Blvd,,40.697673,-73.714939,,,,,,
509,642,Elmont Rd + Belmont Ave,,40.699592,-73.713613,,,,,,
510,645,Elmont Rd +Opp Beth David Cemetery,,40.700971,-73.712972,,,,,,
511,653,Elmont Rd  Opp Joan Ct,,40.704521,-73.710709,,,,,,
512,649,Elmont Rd Opp Chowan St,,40.705701,-73.710543,,,,,,
514,6242,Hempstead Tpke Opp Holland Ave,,40.708307,-73.713568,,,,,,
515,1292,Hempstead Tpke & Savoy Ave,,40.70801,-73.715283,,,,,,
516,1200,Hempstead Tpke & Fieldmere St,,40.708098,-73.71834,,,,,,
517,6301,Hempstead Tpke & Sterling Rd,,40.708517,-73.719932,,,,,,
518,1257,Hempstead Tpke & Locustwood Blvd,,40.70913,-73.721717,,,,,,
522,6092,Hempstead Ave & 223rd St,,40.712213,-73.731098,,,,,,
524,6157,Hempstead Ave & Springfield Blvd,,40.713298,-73.735945,,,,,,
525,6098,Hempstead Ave & 217th La,,40.714128,-73.738712,,,,,,
528,1597,Jamaica Ave Opp  212th St,,40.715592,-73.746929,,,,,,
532,701,Jamaica Ave & Francis Lewis Blvd,,40.713885,-73.753939,,,,,,
533,700,Francis Lewis Blvd & 93rd Ave,,40.716158,-73.755804,,,,,,
534,699,Francis Lewis Blvd & 90th Ave,,40.718059,-73.757259,,,,,,
535,697,Francis Lewis Blvd & 89th Ave,,40.719536,-73.758148,,,,,,
536,1509,Hillside Ave & Francis Lewis Blvd,,40.720627,-73.760477,,,,,,
537,6433,Hillside Ave & 202nd St,,40.719867,-73.762068,,,,,,
540,1526,Hillside Ave + 193rd St,,40.716597,-73.76894,,,,,,
544,6419,Hillside Ave & 184th St,,40.713962,-73.778182,,,,,,
547,6406,Hillside Ave & 173rd St,,40.711891,-73.789842,,,,,,
549,1519,Hillside Ave & 170 St. (169 Subway),,40.71101,-73.791967,,,,,,
553,644,Elmont Rd + Belpark Ave,,40.705826,-73.710616,,,,,,
556,1399,Hillside Ave + 168th St 169 St Subw,,40.709901,-73.794758,,,,,,
561,650,Elmont Rd + Dutch Broadway,,40.694335,-73.717503,,,,,,
564,6426,Hillside Ave & 193rd St,,40.716621,-73.76937,,,,,,
565,3336,Stuart Ave + Elmont Rd,,40.687721,-73.722761,,,,,,
566,1427,Hillside Ave & 195th Pl,,40.716978,-73.767965,,,,,,
567,3334,Stuart Ave + Elizabeth St,,40.687254,-73.720358,,,,,,
568,6431,Hillside Ave & 197th St,,40.718271,-73.765606,,,,,,
569,3339,Stuart Ave + Olsen St,,40.686675,-73.718728,,,,,,
571,3331,Stuart Ave + Bank St,,40.68632,-73.716947,,,,,,
572,3332,Stuart Ave + Central Ave,,40.68568,-73.715078,,,,,,
573,6508,Hillside Ave & Francis Lewis Blvd,,40.720956,-73.759454,,,,,,
574,397,Central Ave + Fenwood Dr,,40.683406,-73.714623,,,,,,
575,698,Francis Lewis Blvd & 89th Ave,,40.719499,-73.758327,,,,,,
576,409,Central Ave + Margaret Dr,,40.682159,-73.712747,,,,,,
577,394,Central Ave + Clovelly Dr,,40.679939,-73.710885,,,,,,
578,1606,Francis Lewis Blvd & Jamaica Ave,,40.713982,-73.75406,,,,,,
579,398,Central Ave + Fritchie Pl,,40.67575,-73.70955,,,,,,
580,6582,Jamaica Ave & 210th St,,40.714834,-73.750823,,,,,,
581,2987,Rockaway Ave + Munro Blvd,,40.650351,-73.69041,,,,,,
582,395,Central Ave + Ethel Pl,,40.673742,-73.70942,,,,,,
583,1607,Jamaica Ave opp Hollis Court Blvd,,40.715287,-73.748441,,,,,,
586,3735,Jamaica Ave & 212th Pl.,,40.715993,-73.745668,,,,,,
588,1101,Hempstead Ave & 99th Ave,,40.714879,-73.741215,,,,,,
590,438,Central Ave + Valley Stream Blvd,,40.664489,-73.708528,,,,,,
591,1354,Valley Stream Blvd + Hicks St,,40.66352,-73.704115,,,,,,
601,3004,Mill Rd & Old Central Ave,,40.659563,-73.709672,,,,,,
603,3008,Roosevelt Ave + Elmwood St,,40.65837,-73.707422,,,,,,
604,3006,Roosevelt Ave + Cambridge St,,40.658667,-73.70572,,,,,,
606,3010,Roosevelt Ave Opp  S Franklin Ave,,40.658908,-73.704303,,,,,,
607,473,Cochran Pl + Roosevelt Ave,,40.658697,-73.702309,,,,,,
608,476,Cochran Pl + Spruce La,,40.653857,-73.702362,,,,,,
609,471,Cochran Pl + Pershing Av,,40.651607,-73.702385,,,,,,
611,2298,Munro Blvd + Marlboro Rd,,40.649875,-73.699492,,,,,,
613,2299,Munro Blvd + Horton Rd,,40.649852,-73.693183,,,,,,
614,2988,Rockaway Ave + Prospect Ave,,40.649428,-73.689494,,,,,,
622,2982,Rockaway Ave + Jamaica Ave,,40.661589,-73.699646,,,,,,
629,WARP,Wheeler Ave & Rockaway Pkwy,,40.673409,-73.694147,,,,,,
638,6968,Meacham Ave + Union Ave,,40.705719,-73.690398,,,,,,
641,6963,Meacham Ave + P St,,40.688604,-73.69151,,,,,,
645,6959,Meacham Ave + L St,,40.690867,-73.690927,,,,,,
646,1195,Hempstead Tpke & Lincoln St.,,40.707019,-73.698181,,,,,,
648,1243,Hempstead Tpke & Jacob St.,,40.707205,-73.701358,,,,,,
651,1951,Meacham Ave + E St,,40.694062,-73.691188,,,,,,
656,1949,Meacham Ave + Rosser Ave,,40.697421,-73.690915,,,,,,
657,6966,Meacham Ave + Sun Ave,,40.704719,-73.690446,,,,,,
659,1945,Meacham Ave + Scimitar Ave,,40.70027,-73.690815,,,,,,
660,6955,Meacham Ave + Herald Ave,,40.702379,-73.690588,,,,,,
661,1198,Hempstead Tpk Opp Belmont Racetrack,,40.710371,-73.725956,,,,,,
667,1411,Hillside Ave & 175th St,,40.711869,-73.787789,,,,,,
668,1964,Meacham Ave + Appeal Ave,,40.700735,-73.690653,,,,,,
670,1962,Meacham Ave + Collier Ave,,40.697529,-73.690857,,,,,,
673,1952,Meacham Ave + E St,,40.693982,-73.691056,,,,,,
691,2983,Rockaway Ave + Valley Stream Blvd,,40.662289,-73.699081,,,,,,
695,737,Franklin Ave + Hendrickson Ave,,40.66619,-73.671344,,,,,,
697,7811,Franklin Ave + Whitehall St,,40.670697,-73.673218,,,,,,
699,715,Franklin Ave Opp Broadway,,40.672448,-73.674513,,,,,,
702,7201,Franklin Ave + Cornwell Ave,,40.674962,-73.679657,,,,,,
704,762,Franklin Ave + Franklin Gate,,40.690689,-73.684947,,,,,,
715,783,Franklin Ave + Wright St,,40.678568,-73.684218,,,,,,
716,730,Franklin Ave + Polk Ave,,40.698314,-73.68213,,,,,,
720,758,Franklin Ave + Corona Ave,,40.687949,-73.686265,,,,,,
721,7321,Franklin Ave Opp Franklin Gate,,40.690662,-73.685101,,,,,,
722,1254,Hempstead Tpke & Lexington Ave.,,40.707806,-73.67913,,,,,,
723,7271,Franklin Ave Opp Ferngate Dr,,40.691916,-73.684411,,,,,,
724,1289,Hempstead Tpke & Renken Blvd.,,40.708129,-73.681747,,,,,,
726,1193,Hempstead Tpke & Barrymore Blvd.,,40.708341,-73.683731,,,,,,
727,729,Franklin Ave Opp 3rd  Ave,,40.693538,-73.68351,,,,,,
729,755,Franklin Ave Opp Oaks Dr,,40.696239,-73.682764,,,,,,
734,708,Franklin Ave + Adams Ave,,40.701286,-73.680921,,,,,,
736,719,Franklin Ave + Langdon St,,40.70231,-73.679882,,,,,,
737,714,Franklin Ave + Benris Ave,,40.704773,-73.6772,,,,,,
744,771,Franklin Ave + Theodora St,,40.704154,-73.677694,,,,,,
747,760,Franklin Ave & Van Buren Ave,,40.699878,-73.681873,,,,,,
748,709,Franklin Ave + Arlington Dr,,40.69834,-73.682345,,,,,,
749,757,Franklin Ave +  Oaks Dr,,40.69632,-73.682669,,,,,,
751,724,Franklin Ave + Dutch Broadway,,40.684791,-73.685861,,,,,,
752,734,LIJ Valley Stream,,40.681835,-73.685852,,,,,,
753,717,Franklin Ave + Cedarlawn Blvd,,40.679644,-73.685029,,,,,,
755,779,Union Tpke Opp #1400,,40.753987,-73.695299,,,,,,
766,736,Franklin Ave + Gates Ave,,40.673728,-73.677032,,,,,,
767,743,Franklin Ave + Highland Blvd,,40.669021,-73.672842,,,,,,
768,741,Franklin Ave Opp Edwards  St.,,40.66692,-73.671793,,,,,,
771,19,Archer Ave + Merrick Blvd,,40.704423,-73.7929,,,,,,
773,2030,Merrick Blvd + 105th Ave,,40.700839,-73.789454,,,,,,
774,6032,Merrick Blvd + 107th Ave,,40.699923,-73.789013,,,,,,
775,6033,Merrick Blvd + 108th Ave,,40.698318,-73.787311,,,,,,
777,6034,Merrick Blvd + 109th Ave,,40.696891,-73.784453,,,,,,
779,6039,Merrick Blvd + 111th Ave,,40.694143,-73.781663,,,,,,
781,6042,Merrick Blvd + Linden Blvd,,40.691487,-73.77953,,,,,,
782,6044,Merrick Blvd + 115th Ave,,40.689685,-73.777969,,,,,,
783,6045,Merrick Blvd + 116th Ave,,40.688141,-73.776614,,,,,,
784,6028,Merrick Blvd + Foch Blvd,,40.686672,-73.774663,,,,,,
786,6057,Merrick Blvd + Victoria Rd,,40.685027,-73.772328,,,,,,
787,6025,Merrick Blvd + Baisley Blvd,,40.683633,-73.769854,,,,,,
788,2035,Merrick Blvd + Ursina Rd,,40.682501,-73.766953,,,,,,
789,2036,Merrick Blvd + Selover Rd,,40.681691,-73.765273,,,,,,
791,2038,Merrick Blvd + Farmers Blvd.,,40.679885,-73.761672,,,,,,
792,6023,Merrick Blvd + Belknap St,,40.678773,-73.759678,,,,,,
793,6048,Merrick Blvd Opp Montauk St,,40.679379,-73.757192,,,,,,
795,6054,Merrick Blvd + Springfield Blvd,,40.679974,-73.753656,,,,,,
797,801c,Merrick Blvd + 220th St,,40.678878,-73.749276,,,,,,
798,801d,Merrick Blvd + 222nd St,,40.678277,-73.74705,,,,,,
799,801b,Merrick Blvd + 224th St,,40.677813,-73.745613,,,,,,
801,801g,Merrick Blvd + 228th St,,40.676595,-73.742068,,,,,,
802,801h,Merrick Blvd + 230th St,,40.675999,-73.740331,,,,,,
803,6021,Merrick Blvd + 231st St,,40.675359,-73.738546,,,,,,
804,6020,Merrick Blvd + 233rd St,,40.674878,-73.737049,,,,,,
807,2022,Merrick Blvd + 242nd  St,,40.673984,-73.73167,,,,,,
809,2075,Merrick Rd + Roeckel Ave,,40.672877,-73.723379,,,,,,
810,2133,Merrick Rd + Arlington Ave.,,40.671854,-73.721303,,,,,,
811,6178,Merrick Rd Opp Shaw Ave,,40.670122,-73.717156,,,,,,
812,2184,Merrick Rd + N Montague St,,40.66879,-73.713169,,,,,,
813,6072,Merrick Rd & Central Av,,40.667747,-73.708601,,,,,,
814,2064,Merrick Rd + N Franklin Ave.,,40.665695,-73.70117,,,,,,
817,2171,Merrick Rd + Emerson Pl.,,40.663617,-73.693633,,,,,,
818,6099,Merrick Rd Opp Cornwell Ave,,40.662847,-73.69106,,,,,,
819,6125,Merrick Rd + Horton Ave,,40.661823,-73.687817,,,,,,
821,2192,Merrick Rd + Wilson Ave,,40.660363,-73.68266,,,,,,
822,2127,Merrick Rd + Curtis Pl.,,40.659172,-73.678783,,,,,,
823,2160,Merrick Rd + Neimann Ave,,40.658534,-73.676605,,,,,,
826,2158,Merrick Rd + Park Pl,,40.662271,-73.5321,,,,,,
827,6093,Merrick Rd Opp Charles St,,40.658404,-73.661028,,,,,,
830,6175,Merrick Rd + S Village Ave,,40.656438,-73.647518,,,,,,
832,2101,Merrick Rd. & Morris Ave,,40.655883,-73.641645,,,,,,
833,2172,Merrick Rd + N Forest Ave,,40.655405,-73.63786,,,,,,
834,6134,Merrick Rd + Long Beach Rd,,40.654549,-73.634476,,,,,,
835,6155,Merrick Rd + Oceanside Rd,,40.653888,-73.63138,,,,,,
837,2167,Merrick Rd + Yorktown St,,40.653756,-73.626394,,,,,,
838,2179,Merrick Rd + Charing Cross Rd,,40.653493,-73.622372,,,,,,
839,6159,Merrick Rd + Parkview Pl,,40.653534,-73.619737,,,,,,
840,6131,Merrick Rd Opp Lancaster Ave,,40.653173,-73.617205,,,,,,
841,6167,Merrick Rd Opp Pershing Blvd,,40.65205,-73.615238,,,,,,
842,2115,Merrick Rd + Grand Ave,,40.650753,-73.612542,,,,,,
843,6118,Merrick Rd + Harrison Ave,,40.651015,-73.608741,,,,,,
844,6087,Merrick Rd + Central Ave,,40.651241,-73.606489,,,,,,
845,6141,Merrick Rd + Milburn Ave,,40.651049,-73.604209,,,,,,
846,2077,Merrick Rd + Brookside Ave,,40.663825,-73.515439,,,,,,
847,6136,Merrick Rd + Madison Ave,,40.651636,-73.596416,,,,,,
848,2065,Merrick Rd + S Bayview Ave,,40.652024,-73.593891,,,,,,
849,2134,Merrick Rd + S Long Beach Ave,,40.652592,-73.589592,,,,,,
850,2116,Merrick Rd & Guy Lombardo Ave,,40.653549,-73.584294,,,,,,
852,1349,Merrick Rd & S Main Street,,40.654765,-73.578986,,,,,,
854,1350,Henry St + Merrick Rd,,40.654827,-73.578999,,,,,,
855,2174,Merrick Rd + Church St,,40.654036,-73.581627,,,,,,
856,2117,Merrick Rd + Guy Lombardo Ave,,40.653522,-73.584353,,,,,,
857,2170,Merrick Rd + S Bayview Ave,,40.651997,-73.593915,,,,,,
858,2092,Merrick Rd + Soper Ave,,40.653356,-73.622836,,,,,,
859,2198,Merrick Rd + Rockville Centre Pkwy,,40.653626,-73.627192,,,,,,
862,2148,Merrick Rd + S. Forest Ave,,40.65526,-73.638097,,,,,,
863,2145,Merrick Rd + Davison Pl,,40.655696,-73.641464,,,,,,
864,3355,Merrick Rd + Ocean Ave,,40.659025,-73.657039,,,,,,
865,2163,Merrick Rd + Denton Ave,,40.658015,-73.666319,,,,,,
868,2150,Merrick Rd + Peninsula Blvd,,40.658024,-73.675193,,,,,,
869,2100,Merrick Rd + John St,,40.65888,-73.678362,,,,,,
870,2193,Merrick Rd Opp Wilson Ave,,40.660149,-73.682574,,,,,,
874,2063,Merrick Rd + Ballard Av - Burger K,,40.666576,-73.704651,,,,,,
875,2143,Merrick Rd + Waldinger St,,40.668508,-73.712581,,,,,,
876,2060,Merrick Rd + Liberty Blvd,,40.671666,-73.721385,,,,,,
877,2168,Merrick Rd + Broadway,,40.673076,-73.724288,,,,,,
879,3811,Merrick Rd + 241nd St,,40.673585,-73.732608,,,,,,
883,2027,Merrick Blvd & 130th Rd Farmers Blv,,40.679704,-73.761968,,,,,,
885,2053,Merrick Blvd + 127th Ave,,40.681457,-73.765497,,,,,,
886,2055,Merrick Blvd + 125th Ave,,40.682232,-73.767057,,,,,,
888,2031,Merrick Blvd Opp 104th Ave,,40.701491,-73.79068,,,,,,
890,18,Archer Ave + Merrick Blvd,,40.704252,-73.793101,,,,,,
894,851,Fulton St + Hilton Ave,,40.707144,-73.630704,,,,,,
895,846,Fulton St & Front St.,,40.704934,-73.637734,,,,,,
896,859,Fulton St + St Pauls Rd,,40.705817,-73.634831,,,,,,
897,853,Fulton St  Opp. Mead St,,40.704974,-73.636959,,,,,,
900,1265,Hempstead Tpke & Morton Ave,,40.705039,-73.645779,,,,,,
901,1191,Hempstead Tpke & Poplar St.,,40.705007,-73.651257,,,,,,
902,1202,Hempstead Tpke & Walnut St.,,40.705059,-73.653119,,,,,,
903,1279,Hempstead Tpke & S Cherry Valley Av,,40.705509,-73.657062,,,,,,
905,1207,Hempstead Tpke & Nassau Blvd.,,40.706069,-73.660469,,,,,,
906,1283,Hempstead Tpke & Fendale St.,,40.70669,-73.665811,,,,,,
907,1236,Hempstead Tpke & Clafin Blvd.,,40.706824,-73.67018,,,,,,
908,1259,Hempstead Tpke & Madison St,,40.707135,-73.673442,,,,,,
910,1253,Hempstead Tpke & Randolph Ave,,40.707736,-73.678938,,,,,,
931,1256,Hempstead Tpke & Grand St.,,40.708481,-73.687003,,,,,,
936,1258,Hempstead Tpke & Monroe St,,40.707194,-73.672559,,,,,,
937,1211,Hempstead Tpke & Poppy Ave.,,40.706903,-73.668976,,,,,,
938,1221,Hempstead Tpke & Caroline  Ave,,40.706797,-73.66574,,,,,,
940,1290,Hempstead Tpke & Greenway St. South,,40.706109,-73.659861,,,,,,
941,1309,Hempstead Tpke Opp Peach Grove Dr,,40.705395,-73.655211,,,,,,
942,1282,Hempstead Tpke & Brooklyn Ave.,,40.705131,-73.652953,,,,,,
943,1263,Hempstead Tpke & Arden Blvd.,,40.705078,-73.649873,,,,,,
944,1272,Hempstead Tpke & Mayfair Ave,,40.705108,-73.646293,,,,,,
946,2351,Fulton St & Terrace Ave,,40.707882,-73.628109,,,,,,
976,590,E Park Ave + Edwards Blvd,,40.588378,-73.663851,,,,,,
977,1848,Long Beach Rd + Park Ave,,40.588814,-73.65803,,,,,,
978,6833,Long Beach Rd +  E Hudson St,,40.590734,-73.65799,,,,,,
979,1830,Long Beach Rd + E Harrison St,,40.592922,-73.656428,,,,,,
980,2314,N Centre Ave + Maine Ave,,40.663878,-73.650291,,,,,,
982,2321,N Centre Ave &Lakeview Ave (School),,40.666318,-73.649708,,,,,,
983,1855,Long Beach Rd + Warwick Rd,,40.601327,-73.655766,,,,,,
985,6852,Long Beach Rd + Sagamore Rd,,40.604122,-73.655688,,,,,,
986,3682,Woodfield Rd Opp Clinton St,,40.671288,-73.653362,,,,,,
988,6685,Woodfield Rd + Coolidge Ave,,40.672692,-73.653067,,,,,,
989,1849,Long Beach Rd + Parma Rd,,40.607496,-73.654388,,,,,,
990,3696,Woodfield Rd Opp Pinebrook St,,40.675122,-73.65283,,,,,,
991,1847,Long Beach Rd + Ostend Rd,,40.608198,-73.653466,,,,,,
992,3675,Woodfield Rd Opp Canandaigua Ave,,40.676175,-73.652889,,,,,,
993,1846,Long Beach Rd + Newport Rd,,40.608972,-73.652449,,,,,,
994,3683,Woodfield Rd + Colonial Rd,,40.677104,-73.652863,,,,,,
995,1841,Long Beach Rd + Marina Rd,,40.60961,-73.651633,,,,,,
996,3686,Woodfield Rd + Coventry Rd,,40.679666,-73.652925,,,,,,
997,1838,Long Beach Rd + Lorraine Rd,,40.610321,-73.650711,,,,,,
998,3690,Woodfield Rd + Janos Ave,,40.681951,-73.653009,,,,,,
999,1837,Long Beach Rd + Kildaire Rd,,40.610987,-73.6498,,,,,,
1001,1827,Long Beach Rd + Carolina Ave.,,40.61249,-73.647849,,,,,,
1002,6694,Woodfield Rd + Oakford St,,40.688459,-73.651824,,,,,,
1003,1839,Long Beach Rd + Louisiana Ave,,40.613958,-73.645588,,,,,,
1004,6693,Woodfield Rd + Maple St,,40.690167,-73.651293,,,,,,
1005,6825,Long Beach Rd + Austin Blvd,,40.615918,-73.643272,,,,,,
1006,6689,Woodfield Rd + Elm St,,40.691957,-73.650608,,,,,,
1007,1823,Long Beach Rd @ Hemp.Incinerator,,40.618296,-73.641115,,,,,,
1008,6700,Woodfield Rd + Walton St,,40.693497,-73.649932,,,,,,
1009,1836,LongBeach Rd Opp Daly Bvd Waldbaums,,40.621704,-73.640161,,,,,,
1010,3680,Woodfield Rd + Chestnut St,,40.695021,-73.648909,,,,,,
1012,3692,Woodfield Rd + Linden St,,40.697459,-73.647264,,,,,,
1014,6674,Woodfield Rd + Bedell Terrace,,40.698742,-73.646263,,,,,,
1015,6832,Long Beach Rd + Henrietta Ave,,40.628769,-73.64114,,,,,,
1016,3676,Woodfield Rd + Cedar St,,40.700215,-73.644703,,,,,,
1017,6856,Long Beach Rd + Waukena Ave,,40.630163,-73.641047,,,,,,
1018,1168,Hempstead Ave + Woodfield Rd,,40.702321,-73.643293,,,,,,
1019,1828,Long Beach Rd + Cortland Ave,,40.631379,-73.640749,,,,,,
1020,1133,Hempstead Ave + Hemp Gardens Dr,,40.703363,-73.640702,,,,,,
1021,6844,Long Beach Rd + Montgomery Ave,,40.633012,-73.640849,,,,,,
1022,6857,Long Beach Rd + Weidner Ave,,40.634495,-73.640686,,,,,,
1023,6858,Long Beach Rd + Windsor Pkwy,,40.635782,-73.640496,,,,,,
1024,1818,Long Beach Rd  Opp Mahland Pl,,40.638018,-73.639935,,,,,,
1025,1826,Long Beach Rd + Bellevue  Ave,,40.639635,-73.639737,,,,,,
1028,3706,Woods Ave + Davis St,,40.642817,-73.642202,,,,,,
1029,3703,Woods Ave  Opp Arnold Ave.,,40.644729,-73.643593,,,,,,
1030,6704,Woods Ave + Chester Ave,,40.64616,-73.644729,,,,,,
1031,6553,Washington Ave + Garden St,,40.720824,-73.625829,,,,,,
1032,6707,Woods Ave + Driscoll Ave,,40.64793,-73.645808,,,,,,
1033,6547,Washington Ave + Chestnut St,,40.723631,-73.626884,,,,,,
1034,6713,Woods Ave Opp Woodland Ave,,40.64923,-73.646502,,,,,,
1035,6572,Washington Ave + Stewart Ave,,40.727658,-73.628393,,,,,,
1036,3708,Woods Ave OppShellbank Pl(ArborLn),,40.650772,-73.646947,,,,,,
1037,3578,Washington Ave + Warton Pl,,40.730359,-73.629184,,,,,,
1038,6874,Park Pl + Park Ave,,40.653238,-73.648082,,,,,,
1040,3141,S Park Ave + Lenox Rd,,40.654706,-73.646034,,,,,,
1041,2757,Old Country Rd @ Roslyn Rd.,,40.740148,-73.633403,,,,,,
1043,2781,Old Country Rd + Juniper Ave.,,40.740684,-73.630244,,,,,,
1046,2316,N Centre Ave + Washington Ave,,40.658953,-73.649524,,,,,,
1047,2762,Old Country Rd & Croyden Rd,,40.741136,-73.627789,,,,,,
1048,2315,N Centre Ave Opp Randall Ave,,40.660898,-73.649843,,,,,,
1049,2721,Old Country Rd + Berkley Rd,,40.741578,-73.625298,,,,,,
1050,2799,Old Country Rd & Laurel Dr,,40.741919,-73.62351,,,,,,
1051,2736,Old Country Rd + #1 Old Country Rd.,,40.742252,-73.621483,,,,,,
1053,600,East Gate Blvd & North Ave(DMV),,40.742155,-73.606724,,,,,,
1054,3576,Washington Ave + Van Cott St,,40.715221,-73.623505,,,,,,
1055,463,Clinton St + Jackson St,,40.711853,-73.620487,,,,,,
1056,3559,Washington Ave + Lincoln Blvd,,40.717413,-73.624314,,,,,,
1057,468,Clinton St + Yale St,,40.714387,-73.620834,,,,,,
1058,6562,Washington Ave + Meadow St,,40.718953,-73.625142,,,,,,
1059,460,Clinton St + Dartmouth St,,40.716442,-73.620688,,,,,,
1060,466,Clinton St + Meadow St,,40.71987,-73.620722,,,,,,
1061,4561,Clinton Rd + Poplar St,,40.722629,-73.62075,,,,,,
1062,4531,Clinton Rd + Chestnut St,,40.72488,-73.620677,,,,,,
1063,454,Clinton Rd + Commercial Ave,,40.727007,-73.620376,,,,,,
1064,3279,Stewart Ave + Clinton Rd,,40.72977,-73.619556,,,,,,
1065,531,County Seat Dr + Nassau County DPW,,40.732709,-73.633661,,,,,,
1067,530,County Seat Dr + Courthouse Dr,,40.737654,-73.635586,,,,,,
1068,533,County Seat Dr + Old Country Rd,,40.739337,-73.636344,,,,,,
1069,2806,Glen Cove Rd  at  Macys,,40.743975,-73.616641,,,,,,
1075,459,Clinton Rd + Stewart Ave,,40.729454,-73.620173,,,,,,
1077,458,Clinton Rd + St James St,,40.726934,-73.62059,,,,,,
1079,2812,Old Country Rd Opp 1 Old Country Rd,,40.742127,-73.621506,,,,,,
1080,2755,Old Country Rd  & Linden St.,,40.741619,-73.624426,,,,,,
1081,455,Clinton Rd + Meadow St,,40.719906,-73.620806,,,,,,
1082,2727,Old Country Rd + Maple St.,,40.741087,-73.627012,,,,,,
1083,467,Clinton St + Miriam St,,40.716914,-73.620896,,,,,,
1085,465,Clinton St + Lent Ave,,40.71427,-73.620988,,,,,,
1086,2753,Old Country Rd + Lefferts Rd.,,40.74045,-73.630659,,,,,,
1087,464,Clinton St + Jackson St,,40.711745,-73.620665,,,,,,
1089,2790,Old Country Rd + Washington Ave.,,40.740079,-73.63302,,,,,,
1090,3579,Washington Ave + Warton Pl,,40.730091,-73.629313,,,,,,
1092,534,County Seat Dr at Nassau County DPW,,40.733002,-73.633999,,,,,,
1093,3569,Washington Ave + Seitz Ave,,40.716939,-73.624357,,,,,,
1094,3575,Washington Ave + Van Cott Ave,,40.715041,-73.623634,,,,,,
1095,3550,Washington Ave + Columbia St,,40.712618,-73.622691,,,,,,
1098,1165,Hempstead Ave + Walton St.,,40.694732,-73.655505,,,,,,
1099,3677,Woodfield Rd Opp Cedar St,,40.700429,-73.644801,,,,,,
1100,3691,Woodfield Rd + Lindberg St,,40.697547,-73.647456,,,,,,
1101,3684,Woodfield Rd + Colony St,,40.696255,-73.648504,,,,,,
1102,3679,Woodfield Rd + Chestnut St,,40.694974,-73.649207,,,,,,
1106,3678,Woodfield Rd + Champlain Ave,,40.677237,-73.653067,,,,,,
1107,3695,Woodfield Rd + Pinebrook Ave,,40.674969,-73.653031,,,,,,
1108,3681,Woodfield Rd + Clinton Ave,,40.671198,-73.653564,,,,,,
1110,2319,N Centre Ave + Lakeview Ave,,40.666246,-73.649815,,,,,,
1111,2313,N Centre Ave + Maine Ave,,40.664046,-73.65052,,,,,,
1112,2320,N Centre Ave + Wellington Rd,,40.662913,-73.650365,,,,,,
1114,3145,S Railroad Service Rd + N Village A,,40.657891,-73.647903,,,,,,
1116,3142,S Park Ave + Lincoln Rd,,40.654176,-73.646505,,,,,,
1117,3709,Woods Ave + Shellbank Pl,,40.650868,-73.64721,,,,,,
1118,3711,Woods Ave & Arnold Ave.,,40.644069,-73.643384,,,,,,
1119,3705,Woods Ave + Davis St,,40.642727,-73.642392,,,,,,
1121,1824,Long Beach Rd + Atlantic Ave,,40.63916,-73.640018,,,,,,
1122,1840,Long Beach Rd + Mahland Pl,,40.638034,-73.64015,,,,,,
1123,1854,Long Beach Rd + W Cortland Ave,,40.631565,-73.640954,,,,,,
1124,1859,Long Beach Rd @. Daly Ave.,,40.621772,-73.640627,,,,,,
1125,1842,Long Beach Rd + McCarthy Rd,,40.613722,-73.646325,,,,,,
1126,1821,Long Beach Rd + Ladomus (opp Sherma,,40.612767,-73.647757,,,,,,
1127,1850,Long Beach Rd + Redfield Rd,,40.610895,-73.650348,,,,,,
1128,1843,Long Beach Rd + Marina Pl,,40.609518,-73.652097,,,,,,
1129,1819,Long Beach Rd Opp Parma Rd,,40.607836,-73.654273,,,,,,
1130,1852,Long Beach Rd + Scully Pl,,40.606311,-73.65552,,,,,,
1132,1831,Long Beach Rd + E Pine St,,40.592391,-73.65715,,,,,,
1133,591,E Park St + Long Beach Rd,,40.588722,-73.658589,,,,,,
1134,593,E Park St + Riverside Blvd,,40.588681,-73.662472,,,,,,
1136,3325,Stewart Ave @ KeySpan Power Station,,40.731671,-73.611683,,,,,,
1137,3321,Stewart Ave at Stewart Plaza,,40.732103,-73.609538,,,,,,
1140,3258,Stewart Ave + Quentin Roosevelt Blv,,40.733209,-73.604845,,,,,,
1141,6292,Stewart Ave + New York State DOT,,40.734344,-73.599794,,,,,,
1142,6303,Stewart Ave + Selfridge Ave,,40.734748,-73.597768,,,,,,
